risorsa;tipologia_risorsa;tipologia_movimento;importo_movimento;data_movimento;passaggio_fondi;categoria;categoria_dettaglio
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;718,37;29/07/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4044,94;29/07/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-394,93;30/07/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1066,54;30/07/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-142,55;30/07/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4456,22;31/07/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;659,28;31/07/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3722,67;31/07/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4140,33;31/07/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1068,97;31/07/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2415,28;31/07/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4307,06;31/07/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3255,93;31/07/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4373,14;01/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3333,76;01/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1530,12;02/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-898,88;02/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4512,09;02/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-768,92;02/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-881,18;03/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4996,31;03/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3282,11;03/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4491,67;04/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2206,59;04/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-80;04/08/2015;0;Logistica;Auto Aziendali
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4715,48;04/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2127,71;04/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2237,08;04/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3130,13;04/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-721,79;05/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1249,56;05/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-231,5;05/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2765,4;05/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2925,18;05/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-951;05/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;502,79;05/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1235,76;05/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3265,99;06/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3438,58;06/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2456,11;07/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1086,04;07/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2833,33;07/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1388,37;08/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2129,76;08/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;471,78;08/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1005,65;09/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4903,09;09/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-913,67;09/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-360,23;09/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4172,3;10/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-248,19;10/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-361,35;10/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4359,2;11/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3468,1;11/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3128,33;11/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1406,03;11/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4790,7;11/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3993,01;11/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2930,32;12/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;298,12;12/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1058,22;12/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;428,23;12/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2681,99;13/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;83,56;15/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3658,44;15/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;968,87;15/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2162,05;16/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3722,42;16/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4032,96;16/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-734,97;16/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1646,76;16/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;639,91;16/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1445,85;16/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2241,92;16/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2199,28;17/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;585,34;17/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2730,61;17/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1325,9;17/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;926,51;17/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-721,1;17/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;477,22;17/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-585;17/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4191,78;18/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3389,88;18/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2802,72;18/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-971,19;18/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1397,16;18/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1470,85;19/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3033,39;19/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4380,74;19/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-407,86;19/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2436,8;19/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1375,24;19/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4774,83;20/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1562,9;20/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1076,95;20/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3012,86;20/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1065,04;20/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3325,8;20/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1265,41;21/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3261,33;21/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;462,58;21/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4125,47;21/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2742,28;21/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1669,18;21/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1686,51;21/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-74,32;21/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2325,83;22/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;364,24;22/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1530,86;22/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3439,74;22/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4228,85;22/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4008,98;22/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3443,7;22/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4525,32;22/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-212,86;23/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1375,19;23/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4963,33;23/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2719,02;23/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3889,76;23/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-92,91;23/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4229,62;23/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-8200;24/08/2015;0;Amministrazione;Stipendi
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-545,82;24/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4121,65;24/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2327,3;24/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-122,45;24/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-210,03;25/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1243,02;25/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2224,65;25/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4656,26;25/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-875,19;25/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1595,31;25/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3481,78;25/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-912,53;26/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2028,18;26/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1462,42;26/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-146,58;26/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2067,29;26/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3344,68;26/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2129,63;26/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3701,15;26/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;699,99;27/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3092,17;27/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2266,97;27/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1518,15;27/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3360,78;27/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1753,14;27/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-859,32;27/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3054,27;27/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4876,98;28/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2509,7;28/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1997,48;28/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4255,63;28/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4740,04;28/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2536,21;28/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2867,63;28/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3589,42;28/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4937,36;29/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4377,34;29/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2489,68;29/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1265,57;29/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;638,65;29/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1561,38;30/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2056;30/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3195,22;30/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;430,52;30/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;482,37;30/08/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-289,03;30/08/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-466;30/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4350,47;31/08/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1011,62;31/08/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4817,49;31/08/2015;0;Reparti Operativi;Hardware
